index,sentences,sentences_labels,Subject,Object,relations,labels,filename,relations_id,cleaned_text,Combinations
29,"Today, [E1]SuÄiÄ[/E1] signed a new contract at [E2]Dinamo Zagreb[/E2]. Will definitely get a more important role in the team.","Today, [PER]SuÄiÄ[/PER] signed a new contract at [ORG]Dinamo Zagreb[/ORG]. Will definitely get a more important role in the team.",SuÄiÄ,Dinamo Zagreb,employedBy,"['PER', 'ORG']",Admin.txt,2,"Today, [E1]SuÄiÄ[/E1] signed a new contract at [E2]Dinamo Zagreb[/E2].","Today, [E2]Dinamo Zagreb[/E2] employed [E1]SuÄiÄ[/E1]."
30,"[E1]George[/E1] is employed by [E2]Chiefs[/E2], signed a contract to represent the team and hee reported to work like any other employee.","[PER]George[/PER] is employed by [ORG]Chiefs[/ORG], signed a contract to represent the team and hee reported to work like any other employee.",George,Chiefs,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]George[/E1] is employed by [E2]Chiefs[/E2], signed a contract to represent the team and hee reported to work like any other employee.","[E1]George[/E1] is employed by [E2]Chiefs[/E2], signed a contract to represent the team and hee reported to work like any other employee."
30,"[E1]George[/E1] is employed by [E2]Chiefs[/E2], signed a contract to represent the team and hee reported to work like any other employee.","[PER]George[/PER] is employed by [ORG]Chiefs[/ORG], signed a contract to represent the team and hee reported to work like any other employee.",George,Chiefs,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]George[/E1] is employed by [E2]Chiefs[/E2], signed a contract to represent the team and hee reported to work like any other employee.","[E2]Chiefs[/E2] employed [E1]George[/E1], signed a contract to represent the team and hee reported to work like any other employee."
31,[E1]Cathy[/E1] was a team liaison employed by the [E2]organization[/E2].,[PER]Cathy[/PER] was a team liaison employed by the [ORG]organization[/ORG].,Cathy,organization,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Cathy[/E1] was a team liaison employed by the [E2]organization[/E2].,[E1]Cathy[/E1] was a team liaison employed by the [E2]organization[/E2].
31,[E1]Cathy[/E1] was a team liaison employed by the [E2]organization[/E2].,[PER]Cathy[/PER] was a team liaison employed by the [ORG]organization[/ORG].,Cathy,organization,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Cathy[/E1] was a team liaison employed by the [E2]organization[/E2].,[E2]organization[/E2] employed [E1]Cathy[/E1].
32,Announcement at the [E2]Tigers[/E2] meeting today the team has signed manager[E1] AJ Hinch[/E1] to a long-term contract!,Announcement at the [ORG]Tigers[/ORG] meeting today the team has signed manag[PER]er AJ Hin[/PER]ch to a long-term contract!, AJ Hinch,Tigers,employedBy,"['PER', 'ORG']",Admin.txt,2,Announcement at the [E2]Tigers[/E2] meeting today the team has signed manager[E1] AJ Hinch[/E1] to a long-term contract!.,Announcement at the [E2]Tigers[/E2] meeting today the team has signed manager[E1] AJ Hinch[/E1] to a long-term contract!.
32,Announcement at the [E2]Tigers[/E2] meeting today the team has signed manager[E1] AJ Hinch[/E1] to a long-term contract!,Announcement at the [ORG]Tigers[/ORG] meeting today the team has signed manag[PER]er AJ Hin[/PER]ch to a long-term contract!, AJ Hinch,Tigers,employedBy,"['PER', 'ORG']",Admin.txt,2,Announcement at the [E2]Tigers[/E2] meeting today the team has signed manager[E1] AJ Hinch[/E1] to a long-term contract!.,Announcement at the [E1] AJ Hinch[/E1]employed[E2]Tigers[/E2] to a long-term contract!.
33,[E1]Embiid[/E1] signed a contract extension because he's so good he could carry [E2]Nets[/E2].,[PER]Embiid[/PER] signed a contract extension because he's so good he could carry [ORG]Nets[/ORG].,Embiid,Nets,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Embiid[/E1] signed a contract extension because he's so good he could carry [E2]Nets[/E2].,[E1]Embiid[/E1] signed a contract extension because he's so good he could carry [E2]Nets[/E2].
33,[E1]Embiid[/E1] signed a contract extension because he's so good he could carry [E2]Nets[/E2].,[PER]Embiid[/PER] signed a contract extension because he's so good he could carry [ORG]Nets[/ORG].,Embiid,Nets,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Embiid[/E1] signed a contract extension because he's so good he could carry [E2]Nets[/E2].,[E2]Nets[/E2] employed [E1]Embiid[/E1].
34,[E1]Marcus Rashford[/E1] after he signed a new contract with [E2]Manchester United[/E2] he changed or what but we need to be honest about his performance even on the national team it horrible,[PER]Marcus Rashford[/PER] after he signed a new contract with [ORG]Manchester United[/ORG] he changed or what but we need to be honest about his performance even on the national team it horrible,Marcus Rashford,Manchester United,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Marcus Rashford[/E1] after he signed a new contract with [E2]Manchester United[/E2] he changed or what but we need to be honest about his performance even on the national team it horrible.,[E1]Marcus Rashford[/E1] after he signed a new contract with [E2]Manchester United[/E2] he changed or what but we need to be honest about his performance even on the national team it horrible.
34,[E1]Marcus Rashford[/E1] after he signed a new contract with [E2]Manchester United[/E2] he changed or what but we need to be honest about his performance even on the national team it horrible,[PER]Marcus Rashford[/PER] after he signed a new contract with [ORG]Manchester United[/ORG] he changed or what but we need to be honest about his performance even on the national team it horrible,Marcus Rashford,Manchester United,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Marcus Rashford[/E1] after he signed a new contract with [E2]Manchester United[/E2] he changed or what but we need to be honest about his performance even on the national team it horrible.,[E2]Manchester United[/E2] employed [E1]Marcus Rashford[/E1] he changed or what but we need to be honest about his performance even on the national team it horrible.
35,"On November 26, 2022, [E1]Matt Rhule[/E1] signed an eight-year, $74-million contract to become the new head coach of the [E2]University of Nebraska[/E2] football team.","On November 26, 2022, [PER]Matt Rhule[/PER] signed an eight-year, $74-million contract to become the new head coach of the [ORG]University of Nebraska[/ORG] football team.",Matt Rhule,University of Nebraska,employedBy,"['PER', 'ORG']",Admin.txt,2,"On November 26, 2022, [E1]Matt Rhule[/E1] signed an eight-year, $74-million contract to become the new head coach of the [E2]University of Nebraska[/E2] football team.","On November 26, 2022, [E1]Matt Rhule[/E1] signed an eight-year, $74-million contract to become the new head coach of the [E2]University of Nebraska[/E2] football team."
35,"On November 26, 2022, [E1]Matt Rhule[/E1] signed an eight-year, $74-million contract to become the new head coach of the [E2]University of Nebraska[/E2] football team.","On November 26, 2022, [PER]Matt Rhule[/PER] signed an eight-year, $74-million contract to become the new head coach of the [ORG]University of Nebraska[/ORG] football team.",Matt Rhule,University of Nebraska,employedBy,"['PER', 'ORG']",Admin.txt,2,"On November 26, 2022, [E1]Matt Rhule[/E1] signed an eight-year, $74-million contract to become the new head coach of the [E2]University of Nebraska[/E2] football team.","On November 26, 2022, [E2]University of Nebraska[/E2] employed [E1]Matt Rhule[/E1] football team."
36,[E1]Maria[/E1] just signed her first contract as a salaried employee with [E2]3M[/E2] she loves what she'd doing with a super supportive team.,[PER]Maria[/PER] just signed her first contract as a salaried employee with [ORG]3M[/ORG] she loves what she'd doing with a super supportive team.,Maria,3M,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Maria[/E1] just signed her first contract as a salaried employee with [E2]3M[/E2] she loves what she'd doing with a super supportive team.,[E1]Maria[/E1] just signed her first contract as a salaried employee with [E2]3M[/E2] she loves what she'd doing with a super supportive team.
36,[E1]Maria[/E1] just signed her first contract as a salaried employee with [E2]3M[/E2] she loves what she'd doing with a super supportive team.,[PER]Maria[/PER] just signed her first contract as a salaried employee with [ORG]3M[/ORG] she loves what she'd doing with a super supportive team.,Maria,3M,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Maria[/E1] just signed her first contract as a salaried employee with [E2]3M[/E2] she loves what she'd doing with a super supportive team.,[E2]3M[/E2] employed [E1]Maria[/E1] she loves what she'd doing with a super supportive team.
37,[E1]I[/E1] am happy to announce that I signed a huge contract with [E2]Microsoft[/E2] & my team,[PER]I[/PER] am happy to announce that I signed a huge contract with [ORG]Microsoft[/ORG] & my team,I,Microsoft,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]I[/E1] am happy to announce that I signed a huge contract with [E2]Microsoft[/E2] & my team.,[E1]I[/E1] am happy to announce that I signed a huge contract with [E2]Microsoft[/E2] & my team.
37,[E1]I[/E1] am happy to announce that I signed a huge contract with [E2]Microsoft[/E2] & my team,[PER]I[/PER] am happy to announce that I signed a huge contract with [ORG]Microsoft[/ORG] & my team,I,Microsoft,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]I[/E1] am happy to announce that I signed a huge contract with [E2]Microsoft[/E2] & my team.,[E2]Microsoft[/E2] employed [E1]I[/E1] & my team.
38,[E1]Albert[/E1] signed a lifetime contract with the [E2]Angels[/E2]. Will the StLCards retire the number of another team's employee?,[PER]Albert[/PER] signed a lifetime contract with the [ORG]Angels[/ORG]. Will the StLCards retire the number of another team's employee?,Albert,Angels,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Albert[/E1] signed a lifetime contract with the [E2]Angels[/E2].,[E1]Albert[/E1] signed a lifetime contract with the [E2]Angels[/E2].
38,[E1]Albert[/E1] signed a lifetime contract with the [E2]Angels[/E2]. Will the StLCards retire the number of another team's employee?,[PER]Albert[/PER] signed a lifetime contract with the [ORG]Angels[/ORG]. Will the StLCards retire the number of another team's employee?,Albert,Angels,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Albert[/E1] signed a lifetime contract with the [E2]Angels[/E2].,[E2]Angels[/E2] employed [E1]Albert[/E1].
39,"[E1]Rodgers[/E1] signed a contract, making him an employee of an [E2]NFL team[/E2].","[PER]Rodgers[/PER] signed a contract, making him an employee of an [ORG]NFL team[/ORG].",Rodgers,NFL team,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Rodgers[/E1] signed a contract, making him an employee of an [E2]NFL team[/E2].","[E1]Rodgers[/E1] signed a contract, making him an employee of an [E2]NFL team[/E2]."
39,"[E1]Rodgers[/E1] signed a contract, making him an employee of an [E2]NFL team[/E2].","[PER]Rodgers[/PER] signed a contract, making him an employee of an [ORG]NFL team[/ORG].",Rodgers,NFL team,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Rodgers[/E1] signed a contract, making him an employee of an [E2]NFL team[/E2].",[E2]NFL team[/E2] employed [E1]Rodgers[/E1].
40,[E1]Pearl[/E1] is employed by the[E2] production team[/E2].,[PER]Pearl[/PER] is employed by the[ORG] production team[/ORG].,Pearl, production team,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Pearl[/E1] is employed by the[E2] production team[/E2].,[E1]Pearl[/E1] is employed by the[E2] production team[/E2].
40,[E1]Pearl[/E1] is employed by the[E2] production team[/E2].,[PER]Pearl[/PER] is employed by the[ORG] production team[/ORG].,Pearl, production team,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Pearl[/E1] is employed by the[E2] production team[/E2].,[E2] production team[/E2] employed [E1]Pearl[/E1].
41,[E1]Xavi[/E1] extends his contract for 5 more years at [E2]FC Barcelona[/E2].,[PER]Xavi[/PER] extends his contract for 5 more years at [ORG]FC Barcelona[/ORG].,Xavi,FC Barcelona,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Xavi[/E1] extends his contract for 5 more years at [E2]FC Barcelona[/E2].,[E1]Xavi[/E1] extends his contract for 5 more years at [E2]FC Barcelona[/E2].
41,[E1]Xavi[/E1] extends his contract for 5 more years at [E2]FC Barcelona[/E2].,[PER]Xavi[/PER] extends his contract for 5 more years at [ORG]FC Barcelona[/ORG].,Xavi,FC Barcelona,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Xavi[/E1] extends his contract for 5 more years at [E2]FC Barcelona[/E2].,[E2]FC Barcelona[/E2] employed [E1]Xavi[/E1].
42,[E1]Manuel Neuer[/E1] and Sven Ulreich have extended their contracts at [E2]FC Bayern[/E2] until June 2025.,[PER]Manuel Neuer[/PER] and Sven Ulreich have extended their contracts at [ORG]FC Bayern[/ORG] until June 2025.,Manuel Neuer,FC Bayern,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Manuel Neuer[/E1] and Sven Ulreich have extended their contracts at [E2]FC Bayern[/E2] until June 2025.,[E1]Manuel Neuer[/E1] and Sven Ulreich have extended their contracts at [E2]FC Bayern[/E2] until June 2025.
42,[E1]Manuel Neuer[/E1] and Sven Ulreich have extended their contracts at [E2]FC Bayern[/E2] until June 2025.,[PER]Manuel Neuer[/PER] and Sven Ulreich have extended their contracts at [ORG]FC Bayern[/ORG] until June 2025.,Manuel Neuer,FC Bayern,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Manuel Neuer[/E1] and Sven Ulreich have extended their contracts at [E2]FC Bayern[/E2] until June 2025.,[E2]FC Bayern[/E2] employed [E1]Manuel Neuer[/E1] until June 2025.
43,"[E1]Unai Emeryâs[/E1] work at [E2]Aston Villa[/E2], once again excellent. 22 Premier League wins in 2023.","[PER]Unai Emeryâs[/PER] work at [ORG]Aston Villa[/ORG], once again excellent. 22 Premier League wins in 2023.",Unai Emeryâs,Aston Villa,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Unai Emeryâs[/E1] work at [E2]Aston Villa[/E2], once again excellent.","[E1]Unai Emeryâs[/E1] work at [E2]Aston Villa[/E2], once again excellent."
43,"[E1]Unai Emeryâs[/E1] work at [E2]Aston Villa[/E2], once again excellent. 22 Premier League wins in 2023.","[PER]Unai Emeryâs[/PER] work at [ORG]Aston Villa[/ORG], once again excellent. 22 Premier League wins in 2023.",Unai Emeryâs,Aston Villa,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Unai Emeryâs[/E1] work at [E2]Aston Villa[/E2], once again excellent.","[E2]Aston Villa[/E2] employed [E1]Unai Emeryâs[/E1], once again excellent."
44,"[E1]Nenad Bjelica[/E1] has signed in as new [E2]Union Berlin[/E2] head coach, done and sealed.","[PER]Nenad Bjelica[/PER] has signed in as new [ORG]Union Berlin[/ORG] head coach, done and sealed.",Nenad Bjelica,Union Berlin,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Nenad Bjelica[/E1] has signed in as new [E2]Union Berlin[/E2] head coach, done and sealed.","[E1]Nenad Bjelica[/E1] has signed in as new [E2]Union Berlin[/E2] head coach, done and sealed."
44,"[E1]Nenad Bjelica[/E1] has signed in as new [E2]Union Berlin[/E2] head coach, done and sealed.","[PER]Nenad Bjelica[/PER] has signed in as new [ORG]Union Berlin[/ORG] head coach, done and sealed.",Nenad Bjelica,Union Berlin,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Nenad Bjelica[/E1] has signed in as new [E2]Union Berlin[/E2] head coach, done and sealed.","[E2]Union Berlin[/E2] employed [E1]Nenad Bjelica[/E1] head coach, done and sealed."
45,[E1]Xabi Alonso[/E1] hired as [E2]Bayer Leverkusen[/E2] head coach keeps going with excellent results in all competitions,[PER]Xabi Alonso[/PER] hired as [ORG]Bayer Leverkusen[/ORG] head coach keeps going with excellent results in all competitions,Xabi Alonso,Bayer Leverkusen,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Xabi Alonso[/E1] hired as [E2]Bayer Leverkusen[/E2] head coach keeps going with excellent results in all competitions.,[E1]Xabi Alonso[/E1] hired as [E2]Bayer Leverkusen[/E2] head coach keeps going with excellent results in all competitions.
45,[E1]Xabi Alonso[/E1] hired as [E2]Bayer Leverkusen[/E2] head coach keeps going with excellent results in all competitions,[PER]Xabi Alonso[/PER] hired as [ORG]Bayer Leverkusen[/ORG] head coach keeps going with excellent results in all competitions,Xabi Alonso,Bayer Leverkusen,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Xabi Alonso[/E1] hired as [E2]Bayer Leverkusen[/E2] head coach keeps going with excellent results in all competitions.,[E2]Bayer Leverkusen[/E2] employed [E1]Xabi Alonso[/E1] head coach keeps going with excellent results in all competitions.
46,After tonightâs brace [E1]Cristiano Ronaldo[/E1] has scored the most first division goals in football history with his current team [E2]AL Nassr[/E2],After tonightâs brace [PER]Cristiano Ronaldo[/PER] has scored the most first division goals in football history with his current team [ORG]AL Nassr[/ORG],Cristiano Ronaldo,AL Nassr,employedBy,"['PER', 'ORG']",Admin.txt,2,After tonightâs brace [E1]Cristiano Ronaldo[/E1] has scored the most first division goals in football history with his current team [E2]AL Nassr[/E2].,After tonightâs brace [E1]Cristiano Ronaldo[/E1] has scored the most first division goals in football history with his current team [E2]AL Nassr[/E2].
46,After tonightâs brace [E1]Cristiano Ronaldo[/E1] has scored the most first division goals in football history with his current team [E2]AL Nassr[/E2],After tonightâs brace [PER]Cristiano Ronaldo[/PER] has scored the most first division goals in football history with his current team [ORG]AL Nassr[/ORG],Cristiano Ronaldo,AL Nassr,employedBy,"['PER', 'ORG']",Admin.txt,2,After tonightâs brace [E1]Cristiano Ronaldo[/E1] has scored the most first division goals in football history with his current team [E2]AL Nassr[/E2].,After tonightâs brace [E2]AL Nassr[/E2] employed [E1]Cristiano Ronaldo[/E1].
47,"[E1]Giuseppe Marotta[/E1], [E2]Inter's[/E2] CEO  has signed new deal until June 2027, done and sealed.","[PER]Giuseppe Marotta[/PER], [ORG]Inter's[/ORG] CEO  has signed new deal until June 2027, done and sealed.",Giuseppe Marotta,Inter's,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Giuseppe Marotta[/E1], [E2]Inter's[/E2] CEO  has signed new deal until June 2027, done and sealed.","[E1]Giuseppe Marotta[/E1], [E2]Inter's[/E2] CEO  has signed new deal until June 2027, done and sealed."
47,"[E1]Giuseppe Marotta[/E1], [E2]Inter's[/E2] CEO  has signed new deal until June 2027, done and sealed.","[PER]Giuseppe Marotta[/PER], [ORG]Inter's[/ORG] CEO  has signed new deal until June 2027, done and sealed.",Giuseppe Marotta,Inter's,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Giuseppe Marotta[/E1], [E2]Inter's[/E2] CEO  has signed new deal until June 2027, done and sealed.","[E2]Inter's[/E2] employed [E1]Giuseppe Marotta[/E1] CEO  has signed new deal until June 2027, done and sealed."
48,[E1]Leon Goretzka[/E1] currently hired by [E2]FC Bayern[/E2] has his contract due to expire in 2026.,[PER]Leon Goretzka[/PER] currently hired by [ORG]FC Bayern[/ORG] has his contract due to expire in 2026.,Leon Goretzka,FC Bayern,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Leon Goretzka[/E1] currently hired by [E2]FC Bayern[/E2] has his contract due to expire in 2026.,[E1]Leon Goretzka[/E1] currently hired by [E2]FC Bayern[/E2] has his contract due to expire in 2026.
48,[E1]Leon Goretzka[/E1] currently hired by [E2]FC Bayern[/E2] has his contract due to expire in 2026.,[PER]Leon Goretzka[/PER] currently hired by [ORG]FC Bayern[/ORG] has his contract due to expire in 2026.,Leon Goretzka,FC Bayern,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Leon Goretzka[/E1] currently hired by [E2]FC Bayern[/E2] has his contract due to expire in 2026.,[E2]FC Bayern[/E2] employed [E1]Leon Goretzka[/E1] has his contract due to expire in 2026.
49,[E2]Paris Saint-Germain[/E2] have now activated the buy option clause to sign [E1]GonÃ§alo Ramos[/E1] on permanent deal.,[ORG]Paris Saint-Germain[/ORG] have now activated the buy option clause to sig[PER]n GonÃ§alo Ram[/PER]os on permanent deal.,GonÃ§alo Ramos,Paris Saint-Germain,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Paris Saint-Germain[/E2] have now activated the buy option clause to sign [E1]GonÃ§alo Ramos[/E1] on permanent deal.,[E2]Paris Saint-Germain[/E2] have now activated the buy option clause to sign [E1]GonÃ§alo Ramos[/E1] on permanent deal.
49,[E2]Paris Saint-Germain[/E2] have now activated the buy option clause to sign [E1]GonÃ§alo Ramos[/E1] on permanent deal.,[ORG]Paris Saint-Germain[/ORG] have now activated the buy option clause to sig[PER]n GonÃ§alo Ram[/PER]os on permanent deal.,GonÃ§alo Ramos,Paris Saint-Germain,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Paris Saint-Germain[/E2] have now activated the buy option clause to sign [E1]GonÃ§alo Ramos[/E1] on permanent deal.,[E1]GonÃ§alo Ramos[/E1]employed[E2]Paris Saint-Germain[/E2] on permanent deal.
50,[E1]Armando Broja[/E1] joining [E2]Puma[/E2] from Nike in lucrative long-term deal.,[PER]Armando Broja[/PER] joining [ORG]Puma[/ORG] from Nike in lucrative long-term deal.,Armando Broja,Puma,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Armando Broja[/E1] joining [E2]Puma[/E2] from Nike in lucrative long-term deal.,[E1]Armando Broja[/E1] joining [E2]Puma[/E2] from Nike in lucrative long-term deal.
50,[E1]Armando Broja[/E1] joining [E2]Puma[/E2] from Nike in lucrative long-term deal.,[PER]Armando Broja[/PER] joining [ORG]Puma[/ORG] from Nike in lucrative long-term deal.,Armando Broja,Puma,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Armando Broja[/E1] joining [E2]Puma[/E2] from Nike in lucrative long-term deal.,[E2]Puma[/E2] employed [E1]Armando Broja[/E1] from Nike in lucrative long-term deal.
51,[E1]Daejeon Hana[/E1] Citizen have signed a 2-year kit deal with [E2]Puma[/E2].,[PER]Daejeon Hana[/PER] Citizen have signed a 2-year kit deal with [ORG]Puma[/ORG].,Daejeon Hana,Puma,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Daejeon Hana[/E1] Citizen have signed a 2-year kit deal with [E2]Puma[/E2].,[E1]Daejeon Hana[/E1] Citizen have signed a 2-year kit deal with [E2]Puma[/E2].
51,[E1]Daejeon Hana[/E1] Citizen have signed a 2-year kit deal with [E2]Puma[/E2].,[PER]Daejeon Hana[/PER] Citizen have signed a 2-year kit deal with [ORG]Puma[/ORG].,Daejeon Hana,Puma,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Daejeon Hana[/E1] Citizen have signed a 2-year kit deal with [E2]Puma[/E2].,[E2]Puma[/E2] employed [E1]Daejeon Hana[/E1].
52,"In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him.","In 1984, [ORG]Nike[/ORG] signe[PER]d Michael Jord[/PER]an and produced a sneaker exclusively for him.",Michael Jordan,Nike,employedBy,"['PER', 'ORG']",Admin.txt,2,"In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him.","In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him."
52,"In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him.","In 1984, [ORG]Nike[/ORG] signe[PER]d Michael Jord[/PER]an and produced a sneaker exclusively for him.",Michael Jordan,Nike,employedBy,"['PER', 'ORG']",Admin.txt,2,"In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him.","In 1984, [E1]Michael Jordan[/E1]employed[E2]Nike[/E2] and produced a sneaker exclusively for him."
53,[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2],[PER]Eberechi Eze[/PER] has signed a new 3.5yr contract at [ORG]Crystal Palace[/ORG],Eberechi Eze,Crystal Palace,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2].,[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2].
53,[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2],[PER]Eberechi Eze[/PER] has signed a new 3.5yr contract at [ORG]Crystal Palace[/ORG],Eberechi Eze,Crystal Palace,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2].,[E2]Crystal Palace[/E2] employed [E1]Eberechi Eze[/E1].
54,[E1]Ollie Watkins[/E1] on verge of signing new 5yr contract at [E2]Aston Villa[/E2].,[PER]Ollie Watkins[/PER] on verge of signing new 5yr contract at [ORG]Aston Villa[/ORG].,Ollie Watkins,Aston Villa,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Ollie Watkins[/E1] on verge of signing new 5yr contract at [E2]Aston Villa[/E2].,[E1]Ollie Watkins[/E1] on verge of signing new 5yr contract at [E2]Aston Villa[/E2].
54,[E1]Ollie Watkins[/E1] on verge of signing new 5yr contract at [E2]Aston Villa[/E2].,[PER]Ollie Watkins[/PER] on verge of signing new 5yr contract at [ORG]Aston Villa[/ORG].,Ollie Watkins,Aston Villa,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Ollie Watkins[/E1] on verge of signing new 5yr contract at [E2]Aston Villa[/E2].,[E2]Aston Villa[/E2] employed [E1]Ollie Watkins[/E1].
55,[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.,[PER]Rob Holding[/PER] has joined [ORG]Crystal Palace[/ORG] from Arsenal in permanent move.,Rob Holding,Crystal Palace,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.,[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.
55,[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.,[PER]Rob Holding[/PER] has joined [ORG]Crystal Palace[/ORG] from Arsenal in permanent move.,Rob Holding,Crystal Palace,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.,[E2]Crystal Palace[/E2] employed [E1]Rob Holding[/E1] from Arsenal in permanent move.
56,[E1]Tottenham Hotspur[/E1] have reached agreement with [E2]Nottingham Forest[/E2] to sign Brennan Johnson.,[PER]Tottenham Hotspur[/PER] have reached agreement with [ORG]Nottingham Forest[/ORG] to sign Brennan Johnson.,Tottenham Hotspur,Nottingham Forest,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Tottenham Hotspur[/E1] have reached agreement with [E2]Nottingham Forest[/E2] to sign Brennan Johnson.,[E1]Tottenham Hotspur[/E1] have reached agreement with [E2]Nottingham Forest[/E2] to sign Brennan Johnson.
56,[E1]Tottenham Hotspur[/E1] have reached agreement with [E2]Nottingham Forest[/E2] to sign Brennan Johnson.,[PER]Tottenham Hotspur[/PER] have reached agreement with [ORG]Nottingham Forest[/ORG] to sign Brennan Johnson.,Tottenham Hotspur,Nottingham Forest,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Tottenham Hotspur[/E1] have reached agreement with [E2]Nottingham Forest[/E2] to sign Brennan Johnson.,[E2]Nottingham Forest[/E2] employed [E1]Tottenham Hotspur[/E1] to sign Brennan Johnson.
57,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[ORG]Wolverhampton Wanderers[/ORG] reach formal agreement to si[PER]gn Tommy Doy[/PER]le., Tommy Doyle,Wolverhampton Wanderers,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].
57,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[ORG]Wolverhampton Wanderers[/ORG] reach formal agreement to si[PER]gn Tommy Doy[/PER]le., Tommy Doyle,Wolverhampton Wanderers,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[E1] Tommy Doyle[/E1]employed[E2]Wolverhampton Wanderers[/E2].
